indicator,value,country_code,country,year
"Birth rate, crude (per 1,000 people)",10.2,DNK,Denmark,2015
"Birth rate, crude (per 1,000 people)",27.202,EGY,"Egypt, Arab Rep.",2015
"Birth rate, crude (per 1,000 people)",19.269,IND,India,2015
"Birth rate, crude (per 1,000 people)",11.3,NOR,Norway,2015
"Birth rate, crude (per 1,000 people)",28.727,PAK,Pakistan,2015
"Birth rate, crude (per 1,000 people)",10.313,QAT,Qatar,2015
"Birth rate, crude (per 1,000 people)",11.7,SWE,Sweden,2015
"Birth rate, crude (per 1,000 people)",12.4,USA,United States,2015
Expense (% of GDP),4.28850810607108,ARE,United Arab Emirates,2015
Expense (% of GDP),9.00588487034226,BGD,Bangladesh,2015
Expense (% of GDP),17.0994250757997,CAN,Canada,2015
Expense (% of GDP),40.4442052371982,DNK,Denmark,2015
Expense (% of GDP),30.2303694913867,EGY,"Egypt, Arab Rep.",2015
Expense (% of GDP),15.1256903622794,IND,India,2015
Expense (% of GDP),38.1374522307701,NOR,Norway,2015
Expense (% of GDP),31.8706722744477,SWE,Sweden,2015
Expense (% of GDP),22.4854991314137,USA,United States,2015
Forest area (sq. km),3226.00006103516,ARE,United Arab Emirates,2015
Forest area (sq. km),14290.0,BGD,Bangladesh,2015
Forest area (sq. km),3470690.0,CAN,Canada,2015
Forest area (sq. km),6122.00012207031,DNK,Denmark,2015
Forest area (sq. km),730.0,EGY,"Egypt, Arab Rep.",2015
Forest area (sq. km),706820.0,IND,India,2015
Forest area (sq. km),121120.0,NOR,Norway,2015
Forest area (sq. km),14720.0,PAK,Pakistan,2015
Forest area (sq. km),0.0,QAT,Qatar,2015
Forest area (sq. km),280730.0,SWE,Sweden,2015
Forest area (sq. km),3100950.0,USA,United States,2015
GDP growth (annual %),5.06470152944831,ARE,United Arab Emirates,2015
GDP growth (annual %),6.55265279631962,BGD,Bangladesh,2015
GDP growth (annual %),0.674305601038384,CAN,Canada,2015
GDP growth (annual %),2.34262027436762,DNK,Denmark,2015
GDP growth (annual %),4.37201907790137,EGY,"Egypt, Arab Rep.",2015
GDP growth (annual %),7.99625378571471,IND,India,2015
GDP growth (annual %),1.97005293385466,NOR,Norway,2015
GDP growth (annual %),4.73114747532901,PAK,Pakistan,2015
GDP growth (annual %),3.65751026057268,QAT,Qatar,2015
GDP growth (annual %),4.45656910952738,SWE,Sweden,2015
GDP growth (annual %),2.88091046576689,USA,United States,2015
GDP per capita (current US$),38663.3838066363,ARE,United Arab Emirates,2015
GDP per capita (current US$),1248.45339778371,BGD,Bangladesh,2015
GDP per capita (current US$),43495.0543869902,CAN,Canada,2015
GDP per capita (current US$),53254.8505904922,DNK,Denmark,2015
GDP per capita (current US$),3598.9709482021,EGY,"Egypt, Arab Rep.",2015
GDP per capita (current US$),1605.60543109026,IND,India,2015
GDP per capita (current US$),74521.56993249,NOR,Norway,2015
GDP per capita (current US$),1356.66773135083,PAK,Pakistan,2015
GDP per capita (current US$),63039.0165548075,QAT,Qatar,2015
GDP per capita (current US$),50832.5527092655,SWE,Sweden,2015
GDP per capita (current US$),56803.4724334919,USA,United States,2015
GDP per capita growth (annual %),4.51203685833856,ARE,United Arab Emirates,2015
GDP per capita growth (annual %),5.36878342333158,BGD,Bangladesh,2015
GDP per capita growth (annual %),-0.0742695551036547,CAN,Canada,2015
GDP per capita growth (annual %),1.62219521953118,DNK,Denmark,2015
GDP per capita growth (annual %),2.09372219483126,EGY,"Egypt, Arab Rep.",2015
GDP per capita growth (annual %),6.79703974950297,IND,India,2015
GDP per capita growth (annual %),0.960396301645531,NOR,Norway,2015
GDP per capita growth (annual %),2.56741356205612,PAK,Pakistan,2015
GDP per capita growth (annual %),-0.645691867833932,QAT,Qatar,2015
GDP per capita growth (annual %),3.35780791471653,SWE,Sweden,2015
GDP per capita growth (annual %),2.12512281587478,USA,United States,2015
GNI per capita (constant 2010 US$),40463.5079564309,ARE,United Arab Emirates,2015
GNI per capita (constant 2010 US$),1066.49622839619,BGD,Bangladesh,2015
GNI per capita (constant 2010 US$),49618.4880477108,CAN,Canada,2015
GNI per capita (constant 2010 US$),62271.0184171466,DNK,Denmark,2015
GNI per capita (constant 2010 US$),2655.52987250293,EGY,"Egypt, Arab Rep.",2015
GNI per capita (constant 2010 US$),1730.65943906166,IND,India,2015
GNI per capita (constant 2010 US$),93760.8132945426,NOR,Norway,2015
GNI per capita (constant 2010 US$),1147.93032298259,PAK,Pakistan,2015
GNI per capita (constant 2010 US$),63055.820091161,QAT,Qatar,2015
GNI per capita (constant 2010 US$),55982.3642590169,SWE,Sweden,2015
GNI per capita (constant 2010 US$),52540.9842037517,USA,United States,2015
"Government expenditure on education, total (% of government expenditure)",15.7280702590942,NOR,Norway,2015
"Government expenditure on education, total (% of government expenditure)",13.1872797012329,PAK,Pakistan,2015
"Government expenditure on education, total (% of government expenditure)",15.5032796859741,SWE,Sweden,2015
"Industry (including construction), value added (% of GDP)",43.9090333328011,ARE,United Arab Emirates,2015
"Industry (including construction), value added (% of GDP)",26.8313948329541,BGD,Bangladesh,2015
"Industry (including construction), value added (% of GDP)",24.8113254578571,CAN,Canada,2015
"Industry (including construction), value added (% of GDP)",19.9874678101471,DNK,Denmark,2015
"Industry (including construction), value added (% of GDP)",36.6302017267482,EGY,"Egypt, Arab Rep.",2015
"Industry (including construction), value added (% of GDP)",27.34739147794,IND,India,2015
"Industry (including construction), value added (% of GDP)",30.941279926725,NOR,Norway,2015
"Industry (including construction), value added (% of GDP)",19.0909951535221,PAK,Pakistan,2015
"Industry (including construction), value added (% of GDP)",57.4408093312248,QAT,Qatar,2015
"Industry (including construction), value added (% of GDP)",21.6881750347432,SWE,Sweden,2015
"Industry (including construction), value added (% of GDP)",18.5241378842391,USA,United States,2015
"Life expectancy at birth, total (years)",77.101,ARE,United Arab Emirates,2015
"Life expectancy at birth, total (years)",72.155,BGD,Bangladesh,2015
"Life expectancy at birth, total (years)",81.9,CAN,Canada,2015
"Life expectancy at birth, total (years)",80.7024390243902,DNK,Denmark,2015
"Life expectancy at birth, total (years)",71.304,EGY,"Egypt, Arab Rep.",2015
"Life expectancy at birth, total (years)",68.302,IND,India,2015
"Life expectancy at birth, total (years)",82.3048780487805,NOR,Norway,2015
"Life expectancy at birth, total (years)",66.322,PAK,Pakistan,2015
"Life expectancy at birth, total (years)",78.036,QAT,Qatar,2015
"Life expectancy at birth, total (years)",82.2048780487805,SWE,Sweden,2015
"Life expectancy at birth, total (years)",78.690243902439,USA,United States,2015
"Net primary income (BoP, current US$)",-2583175131.09196,BGD,Bangladesh,2015
"Net primary income (BoP, current US$)",-12766038589.3572,CAN,Canada,2015
"Net primary income (BoP, current US$)",9275721171.89491,DNK,Denmark,2015
"Net primary income (BoP, current US$)",-5035000000.0,EGY,"Egypt, Arab Rep.",2015
"Net primary income (BoP, current US$)",-23360376799.6178,IND,India,2015
"Net primary income (BoP, current US$)",16101945531.7796,NOR,Norway,2015
"Net primary income (BoP, current US$)",-4999000000.0,PAK,Pakistan,2015
"Net primary income (BoP, current US$)",-3565384615.38461,QAT,Qatar,2015
"Net primary income (BoP, current US$)",4077320944.46917,SWE,Sweden,2015
"Net primary income (BoP, current US$)",203610000000.0,USA,United States,2015
Population density (people per sq. km of land area),130.426640382991,ARE,United Arab Emirates,2015
Population density (people per sq. km of land area),1200.40159791042,BGD,Bangladesh,2015
Population density (people per sq. km of land area),3.92619659515413,CAN,Canada,2015
Population density (people per sq. km of land area),135.353250773994,DNK,Denmark,2015
Population density (people per sq. km of land area),92.8650831282335,EGY,"Egypt, Arab Rep.",2015
Population density (people per sq. km of land area),440.655458615157,IND,India,2015
Population density (people per sq. km of land area),14.2105725713798,NOR,Norway,2015
Population density (people per sq. km of land area),258.700399543379,PAK,Pakistan,2015
Population density (people per sq. km of land area),220.991386735573,QAT,Qatar,2015
Population density (people per sq. km of land area),24.0582995752621,SWE,Sweden,2015
Population density (people per sq. km of land area),35.0637308661896,USA,United States,2015
Population growth (annual %),0.527411540470438,ARE,United Arab Emirates,2015
Population growth (annual %),1.11728356461223,BGD,Bangladesh,2015
Population growth (annual %),0.746339477969813,CAN,Canada,2015
Population growth (annual %),0.706423849687002,DNK,Denmark,2015
Population growth (annual %),2.20703865785673,EGY,"Egypt, Arab Rep.",2015
Population growth (annual %),1.11663309126289,IND,India,2015
Population growth (annual %),0.995084736958414,NOR,Norway,2015
Population growth (annual %),2.08762905540145,PAK,Pakistan,2015
Population growth (annual %),4.23999629094713,QAT,Qatar,2015
Population growth (annual %),1.05745468551674,SWE,Sweden,2015
Population growth (annual %),0.737335445117428,USA,United States,2015
"Pupil-teacher ratio, preprimary",23.3598308563232,ARE,United Arab Emirates,2015
"Pupil-teacher ratio, preprimary",20.1014995574951,IND,India,2015
"Pupil-teacher ratio, preprimary",14.1672201156616,QAT,Qatar,2015
"Pupil-teacher ratio, preprimary",5.63498020172119,SWE,Sweden,2015
"Pupil-teacher ratio, preprimary",13.7566404342651,USA,United States,2015
"Pupil-teacher ratio, primary",23.61794090271,ARE,United Arab Emirates,2015
"Pupil-teacher ratio, primary",31.4914608001709,IND,India,2015
"Pupil-teacher ratio, primary",8.86857032775879,NOR,Norway,2015
"Pupil-teacher ratio, primary",46.340648651123,PAK,Pakistan,2015
"Pupil-teacher ratio, primary",11.6267700195313,QAT,Qatar,2015
"Pupil-teacher ratio, primary",12.0975399017334,SWE,Sweden,2015
"Pupil-teacher ratio, primary",14.4572296142578,USA,United States,2015
Access to electricity (% of population),100.0,ARE,United Arab Emirates,2016
Access to electricity (% of population),75.92,BGD,Bangladesh,2016
Access to electricity (% of population),100.0,CAN,Canada,2016
Access to electricity (% of population),100.0,DNK,Denmark,2016
Access to electricity (% of population),100.0,EGY,"Egypt, Arab Rep.",2016
Access to electricity (% of population),89.6458587646484,IND,India,2016
Access to electricity (% of population),100.0,NOR,Norway,2016
Access to electricity (% of population),71.4135971069336,PAK,Pakistan,2016
Access to electricity (% of population),100.0,QAT,Qatar,2016
Access to electricity (% of population),100.0,SWE,Sweden,2016
Access to electricity (% of population),100.0,USA,United States,2016
Adjusted net national income per capita (annual % growth),0.121541948344017,ARE,United Arab Emirates,2016
Adjusted net national income per capita (annual % growth),5.27034034214286,BGD,Bangladesh,2016
Adjusted net national income per capita (annual % growth),-0.306025239365212,CAN,Canada,2016
Adjusted net national income per capita (annual % growth),-0.0585656217403425,DNK,Denmark,2016
Adjusted net national income per capita (annual % growth),3.03643946196547,EGY,"Egypt, Arab Rep.",2016
Adjusted net national income per capita (annual % growth),6.40443296724418,IND,India,2016
Adjusted net national income per capita (annual % growth),-2.50119338007617,NOR,Norway,2016
Adjusted net national income per capita (annual % growth),5.29113934189411,PAK,Pakistan,2016
Adjusted net national income per capita (annual % growth),-6.48318225002782,QAT,Qatar,2016
Adjusted net national income per capita (annual % growth),1.23566177010215,SWE,Sweden,2016
Adjusted net national income per capita (annual % growth),-0.158889783822787,USA,United States,2016
"Birth rate, crude (per 1,000 people)",9.592,ARE,United Arab Emirates,2016
"Birth rate, crude (per 1,000 people)",18.95,BGD,Bangladesh,2016
"Birth rate, crude (per 1,000 people)",10.6,CAN,Canada,2016
"Birth rate, crude (per 1,000 people)",10.8,DNK,Denmark,2016
"Birth rate, crude (per 1,000 people)",26.494,EGY,"Egypt, Arab Rep.",2016
"Birth rate, crude (per 1,000 people)",19.013,IND,India,2016
"Birth rate, crude (per 1,000 people)",11.3,NOR,Norway,2016
"Birth rate, crude (per 1,000 people)",28.233,PAK,Pakistan,2016
"Birth rate, crude (per 1,000 people)",10.146,QAT,Qatar,2016
"Birth rate, crude (per 1,000 people)",11.8,SWE,Sweden,2016
"Birth rate, crude (per 1,000 people)",12.2,USA,United States,2016
Expense (% of GDP),4.4659581193146,ARE,United Arab Emirates,2016
Expense (% of GDP),9.41891628073041,BGD,Bangladesh,2016
Expense (% of GDP),17.4078872471124,CAN,Canada,2016
Expense (% of GDP),38.5236566143673,DNK,Denmark,2016
Expense (% of GDP),15.477675849255,IND,India,2016
Expense (% of GDP),39.5717174644535,NOR,Norway,2016
Expense (% of GDP),31.4858042315386,SWE,Sweden,2016
Expense (% of GDP),22.5870395214955,USA,United States,2016
Forest area (sq. km),3236.60003662109,ARE,United Arab Emirates,2016
Forest area (sq. km),14264.0002441406,BGD,Bangladesh,2016
Forest area (sq. km),3470224.0625,CAN,Canada,2016
Forest area (sq. km),6172.19970703125,DNK,Denmark,2016
Forest area (sq. km),735.999984741211,EGY,"Egypt, Arab Rep.",2016
Forest area (sq. km),708603.984375,IND,India,2016
Forest area (sq. km),121140.0,NOR,Norway,2016
Forest area (sq. km),14290.0,PAK,Pakistan,2016
Forest area (sq. km),0.0,QAT,Qatar,2016
Forest area (sq. km),280730.0,SWE,Sweden,2016
Forest area (sq. km),3103700.0,USA,United States,2016
GDP growth (annual %),2.98844182081464,ARE,United Arab Emirates,2016
GDP growth (annual %),7.1134894741232,BGD,Bangladesh,2016
GDP growth (annual %),1.10047147895548,CAN,Canada,2016
GDP growth (annual %),2.39968219011206,DNK,Denmark,2016
GDP growth (annual %),4.3466434555546,EGY,"Egypt, Arab Rep.",2016
GDP growth (annual %),8.16952650547138,IND,India,2016
GDP growth (annual %),1.1873547638491,NOR,Norway,2016
GDP growth (annual %),5.52673584474448,PAK,Pakistan,2016
GDP growth (annual %),2.13131091589808,QAT,Qatar,2016
GDP growth (annual %),2.68396634344812,SWE,Sweden,2016
GDP growth (annual %),1.56721516988685,USA,United States,2016
GDP per capita (current US$),38141.8467585492,ARE,United Arab Emirates,2016
GDP per capita (current US$),1401.62062821515,BGD,Bangladesh,2016
GDP per capita (current US$),42279.9008231637,CAN,Canada,2016
GDP per capita (current US$),54467.1014299458,DNK,Denmark,2016
GDP per capita (current US$),3525.02016450058,EGY,"Egypt, Arab Rep.",2016
GDP per capita (current US$),1729.26802051544,IND,India,2016
GDP per capita (current US$),70941.5252680833,NOR,Norway,2016
GDP per capita (current US$),1368.45432627629,PAK,Pakistan,2016
GDP per capita (current US$),57163.0609918357,QAT,Qatar,2016
GDP per capita (current US$),51617.5403524643,SWE,Sweden,2016
GDP per capita (current US$),57904.2019610641,USA,United States,2016
GDP per capita growth (annual %),1.90937676846055,ARE,United Arab Emirates,2016
GDP per capita growth (annual %),5.95091457759985,BGD,Bangladesh,2016
GDP per capita growth (annual %),-0.0378811260937511,CAN,Canada,2016
GDP per capita growth (annual %),1.60367264248922,DNK,Denmark,2016
